id,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,neighbourhood_cleansed,polarity,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,host_is_superhost
6614984,28,96.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9088142857142857,129.00,0,60.00,2,0.00,1,1125,True
11398953,11,82.0,9.0,9.0,9.0,9.0,9.0,9.0,East Boston,0.8937090909090909,99.00,0,99.00,4,10.00,2,1125,False
9382898,49,88.0,9.0,9.0,9.0,8.0,9.0,9.0,East Boston,0.8351186046511628,35.00,0,15.00,2,15.00,1,1125,False
2634361,49,84.0,9.0,9.0,9.0,9.0,9.0,8.0,East Boston,0.7121319148936172,68.00,100.00,20.00,1,15.00,1,180,False
1141522,237,86.0,9.0,9.0,9.0,9.0,8.0,9.0,East Boston,0.8113865740740747,95.00,100.00,0,1,0.00,1,1125,False
7809904,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9056894736842106,130.00,0,0,3,50.00,1,1125,True
13233001,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9916,150.00,0,0,1,0.00,1,1125,True
11498416,38,82.0,9.0,9.0,9.0,9.0,9.0,8.0,East Boston,0.7351771428571429,60.00,0,0,1,0.00,2,1125,False
10056496,32,79.0,8.0,8.0,9.0,9.0,9.0,9.0,East Boston,0.6805862068965518,250.00,0,15.00,0,0.00,2,1125,False
11334091,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.8632523809523811,75.00,0,10.00,1,10.00,1,60,False
11866869,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9812,70.00,0,0,1,0.00,3,7,False
13594886,28,94.0,9.0,10.0,10.0,10.0,10.0,9.0,East Boston,0.857736,103.00,0,15.00,1,10.00,1,30,False
11579622,38,86.0,9.0,7.0,9.0,9.0,9.0,9.0,East Boston,0.8503437500000001,85.00,0,0,1,0.00,1,1125,False
7678756,1,100.0,10.0,10.0,8.0,10.0,4.0,6.0,East Boston,0.9889,95.00,250.00,69.00,2,100.00,4,13,False
1059604,26,84.0,9.0,9.0,9.0,9.0,8.0,8.0,East Boston,0.8419916666666665,275.00,0,139.00,2,25.00,2,1125,False
8252058,89,95.0,10.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.8762107142857142,80.00,0,0,1,0.00,1,4,True
12560987,22,91.0,9.0,10.0,10.0,9.0,9.0,9.0,East Boston,0.7444727272727273,99.00,0,99.00,1,0.00,1,1125,False
12233285,26,85.0,9.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.8257545454545454,60.00,0,0,1,0.00,2,1125,False
12233225,27,84.0,9.0,9.0,10.0,9.0,9.0,9.0,East Boston,0.8197625,60.00,0,0,1,0.00,2,1125,False
6337106,184,88.0,9.0,9.0,9.0,9.0,9.0,9.0,East Boston,0.7614464285714287,105.00,0,0,1,0.00,1,1125,False
9958026,22,80.0,9.0,8.0,9.0,9.0,9.0,8.0,East Boston,0.5914200000000001,80.00,100.00,25.00,2,20.00,1,1125,False
5616179,33,96.0,10.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.9252606060606061,140.00,0,40.00,1,25.00,2,1125,False
14168664,8,100.0,10.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.9287749999999999,115.00,100.00,50.00,2,25.00,1,27,True
9858437,25,83.0,9.0,9.0,9.0,10.0,7.0,8.0,East Boston,0.7267227272727271,145.00,300.00,75.00,2,30.00,2,1125,False
8514932,20,96.0,10.0,9.0,10.0,10.0,10.0,10.0,East Boston,0.9176499999999999,115.00,0,10.00,2,10.00,2,7,False
8469735,6,76.0,8.0,8.0,7.0,8.0,8.0,7.0,East Boston,0.5707599999999999,50.00,0,30.00,1,0.00,15,1125,False
12971157,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9442,65.00,150.00,0,1,0.00,2,90,False
182049,33,96.0,9.0,9.0,10.0,10.0,9.0,10.0,East Boston,0.9218677419354838,300.00,0,100.00,4,25.00,28,365,False
7482338,51,93.0,9.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.8703369565217389,83.00,0,15.00,1,10.00,2,1125,False
2634499,41,80.0,9.0,8.0,9.0,9.0,9.0,8.0,East Boston,0.6751628571428572,64.00,100.00,20.00,1,15.00,1,180,False
9897713,1,80.0,10.0,10.0,10.0,8.0,8.0,8.0,East Boston,0.9677,63.00,500.00,50.00,1,0.00,1,1125,False
5990808,39,97.0,10.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.8959400000000001,189.00,250.00,50.00,1,0.00,2,1125,False
12233043,37,84.0,9.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.6685090909090909,60.00,0,0,1,0.00,2,1125,False
14083611,17,88.0,10.0,10.0,9.0,9.0,9.0,9.0,East Boston,0.8152266666666667,99.00,0,0,2,20.00,1,30,False
9698226,37,98.0,10.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.9435757575757574,120.00,0,0,2,25.00,1,1125,True
2778656,10,82.0,9.0,8.0,10.0,10.0,9.0,8.0,East Boston,0.8498444444444444,150.00,0,30.00,0,0.00,5,1125,False
13874533,9,91.0,10.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.6214222222222223,133.00,0,20.00,1,0.00,2,1125,False
4614037,32,94.0,10.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.9139703703703702,250.00,0,100.00,1,0.00,1,1125,False
11593592,57,96.0,9.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.8691867924528301,98.00,0,20.00,2,35.00,1,1125,False
9711934,21,94.0,10.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.911336842105263,77.00,0,0,1,0.00,1,1125,False
13969217,3,53.0,9.0,8.0,8.0,8.0,7.0,7.0,East Boston,0.03769999999999999,128.00,100.00,35.00,1,50.00,2,15,False
13100828,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9468166666666668,130.00,0,0,1,0.00,2,1125,False
8064980,5,92.0,10.0,10.0,10.0,10.0,10.0,9.0,East Boston,0.7263,70.00,0,20.00,1,0.00,1,1125,False
8134231,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.8954500000000001,300.00,0,50.00,4,15.00,1,1125,False
10233104,35,87.0,9.0,9.0,9.0,9.0,9.0,9.0,East Boston,0.7623749999999999,60.00,0,0,1,0.00,2,1125,False
238846,15,89.0,9.0,8.0,10.0,10.0,8.0,8.0,East Boston,0.777825,300.00,0,0,4,20.00,30,365,False
12051674,13,75.0,8.0,7.0,10.0,10.0,9.0,8.0,East Boston,0.7303000000000001,144.00,100.00,40.00,2,25.00,2,1125,False
57800,193,90.0,9.0,9.0,10.0,9.0,9.0,9.0,East Boston,0.7900770949720674,70.00,0,0,1,0.00,1,730,False
8970779,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,East Boston,0.8955,95.00,0,0,1,0.00,1,1125,False
8118718,12,97.0,10.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.9046200000000001,85.00,0,0,1,0.00,1,1125,True
13393418,30,94.0,10.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.7651964285714286,135.00,0,0,1,0.00,1,1125,False
1042420,52,92.0,9.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.8908469387755104,112.00,185.00,50.00,1,20.00,2,30,False
6314998,42,86.0,9.0,8.0,10.0,9.0,9.0,8.0,East Boston,0.7144027777777778,68.00,100.00,20.00,1,15.00,1,1125,False
14072546,25,86.0,9.0,9.0,9.0,9.0,9.0,9.0,East Boston,0.7494173913043479,99.00,0,0,1,0.00,1,25,False
7035556,16,94.0,10.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.9432,150.00,300.00,75.00,0,0.00,2,1125,False
8757949,22,89.0,9.0,8.0,10.0,10.0,10.0,9.0,East Boston,0.7557333333333335,65.00,95.00,10.00,1,20.00,1,4,False
10411383,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9884,250.00,250.00,95.00,4,35.00,1,1125,False
13613562,3,67.0,7.0,4.0,9.0,9.0,9.0,7.0,East Boston,-0.04226666666666664,174.00,100.00,40.00,2,25.00,2,1125,False
1497879,320,88.0,9.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.832632903225807,89.00,0,0,1,10.00,1,1125,False
11333422,25,92.0,9.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.8633120000000001,95.00,150.00,35.00,2,25.00,1,1125,False
8624898,59,84.0,9.0,9.0,9.0,9.0,9.0,9.0,East Boston,0.6664425925925928,150.00,0,30.00,4,25.00,1,1125,False
8166076,45,95.0,9.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.8811093023255816,250.00,0,100.00,1,0.00,1,1125,False
14178758,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9539900000000001,85.00,200.00,0,1,30.00,1,2,False
14072256,15,92.0,9.0,9.0,9.0,9.0,9.0,9.0,East Boston,0.7152,99.00,0,0,1,0.00,1,25,False
10132073,4,100.0,10.0,8.0,10.0,10.0,10.0,10.0,East Boston,0.9108999999999999,150.00,100.00,50.00,1,0.00,4,10,False
14522917,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.8992625000000001,140.00,0,50.00,2,20.00,1,1125,False
8231382,25,83.0,8.0,9.0,9.0,10.0,8.0,9.0,East Boston,0.8716791666666666,99.00,350.00,40.00,2,10.00,3,1125,False
10524612,23,92.0,10.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.85196,99.00,300.00,99.00,1,0.00,2,1125,False
5364137,49,90.0,9.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.8194217391304346,70.00,350.00,40.00,1,0.00,21,1125,False
4315439,1,80.0,10.0,6.0,10.0,10.0,6.0,6.0,East Boston,0.7964,80.00,500.00,100.00,1,0.00,7,9999,False
13046976,9,96.0,10.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.8287,145.00,100.00,35.00,2,15.00,1,1125,False
7033732,60,95.0,10.0,9.0,10.0,10.0,9.0,9.0,East Boston,0.9101280701754383,110.00,0,25.00,1,0.00,1,5,False
13816458,7,97.0,9.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.8661500000000001,40.00,100.00,20.00,1,0.00,1,1125,False
7984949,6,93.0,10.0,9.0,10.0,9.0,10.0,9.0,East Boston,0.9118833333333334,89.00,0,0,1,10.00,1,1125,False
4314054,198,87.0,9.0,8.0,9.0,9.0,9.0,9.0,East Boston,0.7982857894736844,105.00,0,0,1,0.00,1,1125,False
12308927,24,96.0,9.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.8244136363636364,44.00,100.00,5.00,1,15.00,1,1,False
118905,17,91.0,9.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.8295764705882354,320.00,0,0,4,25.00,28,365,False
20000,271,86.0,9.0,9.0,9.0,9.0,9.0,9.0,East Boston,0.8204107142857143,75.00,0,0,1,15.00,1,730,False
14532696,2,90.0,10.0,8.0,10.0,10.0,10.0,8.0,East Boston,0.6961999999999999,95.00,0,0,2,30.00,1,1125,False
8065282,71,95.0,10.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.8635593750000002,181.00,0,30.00,4,25.00,1,1125,False
4820071,174,95.0,10.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.9149446666666663,120.00,0,0,2,10.00,1,1125,False
9751520,2,90.0,10.0,10.0,10.0,9.0,10.0,9.0,East Boston,0.95665,70.00,0,10.00,1,0.00,5,1125,False
9145242,65,95.0,10.0,10.0,10.0,10.0,10.0,9.0,East Boston,0.8224555555555555,89.00,100.00,10.00,1,35.00,1,1125,False
13421289,13,97.0,10.0,9.0,10.0,10.0,10.0,10.0,East Boston,0.89768,115.00,0,0,2,40.00,1,1125,False
7178893,9,98.0,10.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.9329666666666667,124.00,500.00,60.00,1,0.00,2,1125,False
11618815,19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.959235294117647,99.00,0,25.00,2,0.00,1,1125,False
14141920,9,93.0,10.0,10.0,10.0,9.0,9.0,10.0,East Boston,0.8410875,88.00,0,0,1,0.00,1,5,False
5478135,17,95.0,10.0,10.0,9.0,10.0,9.0,9.0,East Boston,0.9505937499999999,195.00,0,45.00,3,20.00,2,1125,False
10356880,36,96.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9282500000000001,70.00,0,20.00,1,0.00,1,30,True
3615760,76,86.0,9.0,8.0,9.0,10.0,9.0,8.0,East Boston,0.7728283783783785,110.00,0,35.00,1,0.00,1,1125,False
9390951,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9647,125.00,0,0,1,0.00,2,1125,False
1051482,29,91.0,9.0,10.0,10.0,10.0,8.0,9.0,East Boston,0.8618740740740741,275.00,0,139.00,2,25.00,2,1125,False
4475740,1,80.0,8.0,8.0,8.0,10.0,10.0,8.0,East Boston,0.8588,65.00,0,0,1,0.00,8,9,False
14262627,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9907,87.00,0,0,1,0.00,1,1125,False
12699603,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.9928,225.00,0,0,1,0.00,2,1125,False
3802530,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.808311111111111,150.00,0,0,1,0.00,2,1125,False
14075290,16,88.0,9.0,9.0,9.0,8.0,8.0,9.0,East Boston,0.6423133333333333,99.00,0,0,1,0.00,1,30,False
1066767,17,89.0,9.0,9.0,10.0,10.0,8.0,8.0,East Boston,0.8462823529411765,275.00,0,139.00,2,25.00,2,1125,False
4638356,21,93.0,10.0,10.0,10.0,10.0,9.0,9.0,East Boston,0.9454800000000001,85.00,150.00,10.00,1,27.00,1,1125,False
12436115,7,47.0,4.0,4.0,9.0,9.0,7.0,4.0,East Boston,0.3740666666666667,135.00,100.00,40.00,2,25.00,1,1125,False
8716849,11,73.0,8.0,6.0,8.0,8.0,7.0,7.0,East Boston,0.6641333333333334,100.00,0,0,1,0.00,1,1125,False
3917027,58,84.0,9.0,8.0,9.0,9.0,9.0,8.0,East Boston,0.6802557692307691,72.00,100.00,20.00,1,15.00,1,180,False
10945407,8,90.0,10.0,9.0,10.0,9.0,9.0,9.0,East Boston,0.884,230.00,0,50.00,0,0.00,3,1125,False
8340599,14,93.0,10.0,10.0,9.0,10.0,9.0,10.0,East Boston,0.7562916666666667,200.00,0,0,1,0.00,1,90,False
14255219,8,100.0,10.0,10.0,10.0,10.0,9.0,10.0,East Boston,0.6662875,45.00,100.00,5.00,1,0.00,1,1,False
14533011,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,East Boston,0.7345,90.00,0,0,2,30.00,1,1125,False
4080000,75,86.0,9.0,9.0,9.0,9.0,9.0,9.0,East Boston,0.7418628571428574,72.00,100.00,20.00,1,15.00,1,1125,False
7880828,90,94.0,9.0,10.0,10.0,10.0,10.0,9.0,East Boston,0.8124528735632185,79.00,100.00,10.00,1,0.00,1,1125,False
13064781,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.94235,150.00,0,0,1,0.00,1,7,False
1541166,16,96.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.8378928571428571,143.00,200.00,0,1,0.00,2,365,False
8454985,7,97.0,10.0,9.0,10.0,10.0,9.0,9.0,Charlestown,0.8980857142857143,225.00,150.00,50.00,3,25.00,2,7,False
77681,21,83.0,9.0,8.0,8.0,9.0,9.0,8.0,Charlestown,0.77113,160.00,0,0,1,0.00,2,730,False
4112178,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.8977,125.00,0,50.00,1,0.00,1,3,False
5684598,19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9512,199.00,100.00,25.00,1,0.00,1,1125,True
7109689,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,Charlestown,0.94635,600.00,500.00,100.00,1,0.00,4,28,False
29765,90,99.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.8843261363636361,295.00,0,25.00,2,25.00,2,21,False
5813992,1,80.0,10.0,10.0,10.0,8.0,8.0,8.0,Charlestown,0.991,200.00,0,50.00,2,50.00,3,1125,False
3749523,112,93.0,10.0,10.0,10.0,10.0,10.0,9.0,Charlestown,0.8982358490566038,500.00,500.00,125.00,6,50.00,1,1125,False
1587540,26,95.0,9.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9319479999999999,299.00,0,0,0,0.00,2,1125,False
10253899,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9434333333333335,250.00,0,125.00,1,0.00,3,1125,False
45987,98,92.0,9.0,9.0,9.0,9.0,10.0,9.0,Charlestown,0.8842499999999995,125.00,0,100.00,1,50.00,3,180,False
5174821,50,94.0,10.0,10.0,10.0,10.0,9.0,10.0,Charlestown,0.9408478260869566,150.00,0,0,1,0.00,1,1125,False
12432535,7,97.0,9.0,9.0,10.0,10.0,10.0,10.0,Charlestown,0.9040999999999999,200.00,100.00,0,2,25.00,2,1125,False
8613870,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9373750000000001,150.00,0,0,1,0.00,1,1125,False
13414159,14,99.0,10.0,10.0,9.0,10.0,9.0,9.0,Charlestown,0.9292916666666665,234.00,100.00,75.00,4,25.00,2,14,False
12825412,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.95692,200.00,0,0,1,0.00,2,1125,False
1421610,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,Charlestown,0.9629833333333334,320.00,0,0,4,0.00,3,10,False
619142,105,95.0,9.0,9.0,10.0,10.0,10.0,9.0,Charlestown,0.9436359223300967,175.00,0,0,0,0.00,3,365,False
93505,166,94.0,9.0,9.0,10.0,10.0,10.0,9.0,Charlestown,0.912683333333334,199.00,0,0,0,0.00,3,365,False
3721095,98,99.0,10.0,10.0,10.0,10.0,9.0,10.0,Charlestown,0.9216384615384619,375.00,500.00,80.00,1,0.00,2,1125,True
44205,76,99.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9287397260273975,235.00,0,25.00,2,25.00,2,21,False
4402259,33,93.0,9.0,9.0,10.0,10.0,10.0,9.0,Charlestown,0.878078125,175.00,500.00,0,2,15.00,1,7,False
1223050,39,96.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.847213157894737,100.00,200.00,0,0,0.00,1,2,False
189965,33,95.0,10.0,10.0,10.0,10.0,10.0,9.0,Charlestown,0.9021060606060605,125.00,0,100.00,1,50.00,3,60,False
6268805,42,97.0,10.0,10.0,10.0,10.0,9.0,9.0,Charlestown,0.8919619047619045,260.00,0,75.00,2,20.00,1,60,True
14296152,1,80.0,8.0,4.0,10.0,10.0,10.0,10.0,Charlestown,0.9551,55.00,200.00,25.00,1,10.00,1,1125,False
13163259,1,80.0,10.0,8.0,10.0,10.0,8.0,8.0,Charlestown,0.9457,150.00,"1,000.00",0,1,0.00,2,1125,False
5726250,18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.8923687500000002,325.00,300.00,50.00,5,0.00,2,7,True
5481243,15,93.0,10.0,10.0,10.0,10.0,9.0,9.0,Charlestown,0.9050571428571429,150.00,0,0,1,0.00,1,30,False
13655073,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9921,150.00,0,25.00,2,25.00,3,1125,False
2810123,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9732750000000001,180.00,200.00,50.00,4,25.00,3,60,False
13032590,18,96.0,10.0,10.0,10.0,10.0,9.0,9.0,Charlestown,0.9009857142857144,195.00,0,35.00,1,0.00,1,1125,True
2660908,15,95.0,9.0,9.0,10.0,10.0,9.0,9.0,Charlestown,0.44395,99.00,0,99.00,1,0.00,1,1125,False
2167993,56,99.0,10.0,10.0,10.0,10.0,9.0,10.0,Charlestown,0.9277907407407405,149.00,0,100.00,1,0.00,1,1125,True
14013583,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.93485,135.00,250.00,25.00,1,0.00,3,30,False
13063952,3,93.0,10.0,10.0,9.0,10.0,9.0,10.0,Charlestown,0.8234666666666667,55.00,0,35.00,1,25.00,1,1125,True
6886946,24,96.0,10.0,10.0,10.0,10.0,9.0,10.0,Charlestown,0.940221739130435,225.00,500.00,50.00,1,0.00,2,1125,True
6378076,23,90.0,9.0,9.0,10.0,10.0,9.0,9.0,Charlestown,0.9291260869565214,180.00,0,85.00,1,0.00,1,1125,False
6690605,6,90.0,10.0,10.0,10.0,10.0,10.0,9.0,Charlestown,0.9331,200.00,0,0,1,0.00,4,1125,False
5592866,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9609714285714287,150.00,0,25.00,1,0.00,3,1125,False
8442940,60,97.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.928677966101695,149.00,0,25.00,3,0.00,2,1125,False
708802,221,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9377657004830923,150.00,0,0,1,0.00,2,7,True
1658983,46,96.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9395795454545453,155.00,0,0,2,50.00,2,1125,True
6000531,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9152,249.00,0,0,4,0.00,2,1125,False
13586128,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.6588,315.00,500.00,125.00,1,0.00,2,90,False
9900315,11,91.0,9.0,9.0,10.0,10.0,10.0,10.0,Charlestown,0.9242555555555554,150.00,0,20.00,2,20.00,2,1125,False
11521541,4,90.0,9.0,9.0,10.0,10.0,10.0,9.0,Charlestown,0.948275,680.00,"1,000.00",200.00,1,0.00,3,1125,False
13045194,21,92.0,10.0,9.0,9.0,9.0,10.0,10.0,Charlestown,0.9097333333333333,349.00,0,80.00,1,0.00,5,1125,False
8189821,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.95435,200.00,0,0,1,0.00,1,1125,False
1445064,73,95.0,10.0,10.0,9.0,10.0,9.0,9.0,Charlestown,0.8723246575342465,49.00,0,120.00,1,0.00,32,130,True
13585624,3,87.0,9.0,9.0,9.0,9.0,10.0,9.0,Charlestown,0.7844333333333333,250.00,500.00,125.00,1,0.00,3,90,False
5076880,20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9166105263157895,225.00,0,100.00,1,0.00,1,1125,True
12356962,15,96.0,10.0,10.0,10.0,10.0,9.0,9.0,Charlestown,0.8588199999999999,275.00,0,0,1,0.00,1,1125,False
12372052,4,95.0,10.0,10.0,10.0,10.0,9.0,10.0,Charlestown,0.908475,150.00,0,35.00,4,0.00,1,1125,True
13830152,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,Charlestown,0.9267500000000001,80.00,0,25.00,1,25.00,1,1125,True
5719606,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9917,330.00,250.00,85.00,3,0.00,2,120,False
182613,50,92.0,10.0,10.0,10.0,10.0,9.0,9.0,Charlestown,0.8945530612244901,169.00,0,150.00,4,20.00,6,1125,False
5620496,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.9413,165.00,95.00,50.00,1,0.00,2,4,False
82637,16,80.0,8.0,8.0,9.0,9.0,9.0,8.0,Charlestown,0.7143312500000001,175.00,0,0,1,0.00,2,730,False
3820516,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,Charlestown,0.47555,210.00,0,25.00,1,0.00,2,21,False
13371105,1,40.0,8.0,2.0,4.0,6.0,8.0,6.0,Charlestown,0.8956,39.00,200.00,25.00,1,10.00,14,1125,False
7321217,18,98.0,10.0,10.0,10.0,10.0,10.0,9.0,Charlestown,0.9461764705882355,200.00,500.00,80.00,1,0.00,2,1125,False
1102623,47,95.0,10.0,10.0,10.0,10.0,10.0,9.0,Charlestown,0.9445400000000002,125.00,250.00,60.00,1,0.00,4,1125,False
7472068,27,89.0,9.0,8.0,10.0,10.0,9.0,8.0,Charlestown,0.882588888888889,299.00,"3,000.00",120.00,4,30.00,1,1125,False
7053454,8,95.0,10.0,9.0,10.0,10.0,10.0,10.0,Charlestown,0.8385750000000001,200.00,0,0,1,0.00,1,1125,False
1755376,2,90.0,9.0,9.0,8.0,9.0,10.0,9.0,West End,0.5619999999999999,249.00,0,150.00,1,0.00,4,1125,False
12130434,2,90.0,9.0,8.0,9.0,8.0,10.0,8.0,West End,0.4412,349.00,0,150.00,1,0.00,4,1125,False
979759,2,80.0,6.0,10.0,7.0,7.0,10.0,8.0,West End,0.8684000000000001,310.00,0,150.00,1,0.00,7,1125,False
14404992,2,90.0,9.0,9.0,9.0,9.0,10.0,9.0,West End,0.8712,81.00,0,75.00,1,0.00,2,1125,False
8696236,31,94.0,10.0,9.0,10.0,10.0,10.0,9.0,West End,0.8378933333333334,105.00,250.00,0,1,10.00,2,1125,False
8814479,2,90.0,9.0,10.0,8.0,9.0,9.0,9.0,West End,0.93855,146.00,0,136.00,1,0.00,2,1125,False
8191739,8,91.0,9.0,9.0,10.0,10.0,10.0,10.0,West End,0.9337,145.00,450.00,50.00,1,58.00,3,1125,False
965554,6,100.0,10.0,10.0,8.0,9.0,10.0,9.0,West End,0.8509166666666667,349.00,0,150.00,1,0.00,7,1125,False
8814039,4,85.0,10.0,9.0,8.0,10.0,10.0,9.0,West End,0.909775,168.00,0,136.00,1,0.00,2,1125,False
8813451,10,94.0,10.0,9.0,9.0,9.0,10.0,10.0,West End,0.890088888888889,224.00,0,136.00,1,0.00,2,1125,False
1358531,3,93.0,8.0,10.0,10.0,10.0,9.0,9.0,West End,0.5734,299.00,0,200.00,1,0.00,4,730,False
7596262,8,93.0,9.0,10.0,9.0,8.0,9.0,9.0,West End,0.811,169.00,0,100.00,1,0.00,10,1125,False
8191517,4,80.0,8.0,8.0,10.0,8.0,10.0,8.0,West End,0.8268666666666666,155.00,400.00,35.00,1,40.00,3,120,False
4467841,1,100.0,8.0,10.0,10.0,8.0,10.0,10.0,West End,0.5984,289.00,0,100.00,1,0.00,10,1125,False
3931204,9,96.0,9.0,10.0,9.0,9.0,9.0,9.0,West End,0.8726666666666666,220.00,0,100.00,1,0.00,3,1125,False
25418,4,95.0,8.0,9.0,8.0,8.0,8.0,8.0,West End,0.7981500000000001,249.00,0,200.00,1,0.00,3,730,False
10051842,1,80.0,10.0,8.0,8.0,8.0,10.0,6.0,West End,0.734,199.00,0,100.00,1,0.00,3,1125,False
4610745,18,95.0,9.0,9.0,10.0,10.0,10.0,10.0,West End,0.9150250000000001,99.00,0,25.00,1,10.00,2,99,False
6015995,4,75.0,9.0,9.0,7.0,8.0,9.0,8.0,West End,0.5148499999999999,189.00,0,100.00,1,0.00,10,1125,False
7308623,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,West End,0.9826,60.00,300.00,50.00,1,0.00,2,1125,False
4489920,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,West End,0.8221,209.00,0,100.00,1,0.00,10,1125,False
2769450,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,West End,0.20290000000000002,280.00,0,0,1,0.00,3,1125,False
14467554,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,West End,0.9402,275.00,0,0,1,0.00,2,1125,False
1867881,4,90.0,10.0,10.0,10.0,10.0,10.0,9.0,West End,0.9543999999999999,269.00,0,100.00,1,0.00,10,1125,False
